,year,Region,reg_inc,other_transfers,share_of_total,share_of_income,population,urban_share,disability_per10k,uneployment,median_income,consumption,av_income,share_poverty,% Russians,% Slavs
272,2022,Красноярский край,444973.69,8225.585799999999,0.8345070885444861,1.8485555404410536,2856300.0,0.7942092917410636,56.9,2.7,32892.7,31564.0,41782.0,14.4,93.64,94.21
273,2022,Курганская область,76372.22,16294.9409,1.6531641659446878,21.336214791189782,772300.0,0.6399067719798006,75.2,6.5,22574.1,22282.0,28401.0,17.0,93.4,93.88
274,2022,Курская область,119331.73000000001,7027.0908,0.7129166514129296,5.888702694580896,1078200.0,0.6846596178816546,63.0,3.0,30339.6,28917.0,37632.0,8.1,95.93,96.62
275,2022,Ленинградская область,239233.16,2736.4555,0.27762053278157356,1.1438445656948226,2006000.0,0.6714356929212363,31.5,3.3,33571.5,32789.0,38963.0,7.0,93.73,94.89
276,2022,Липецкая область,111340.03,2506.1601,0.25425646505047195,2.2509066146290784,1138100.0,0.6304366927335032,58.9,3.7,31756.8,32431.0,38926.0,7.2,96.68,97.14
277,2022,Магаданская область,53905.97,5192.5217999999995,0.526794851440462,9.632554242136816,135900.0,0.963944076526858,34.4,4.1,70976.5,45948.0,94060.0,7.4,87.71,90.68
278,2022,Москва,3671520.5,5458.6213,0.553791338305646,0.14867467851534535,13015100.0,1.0,34.2,2.2,73458.6,65722.0,95465.0,5.0,90.21,90.97
279,2022,Московская область,1066559.95,10487.7819,1.0640127708179226,0.983327932011698,8542300.0,0.7847184013673133,42.0,3.1,48004.7,43138.0,55109.0,5.5,92.14,93.07
280,2022,Мурманская область,128921.92,2832.2502999999997,0.2873391645713849,2.196872572173917,665200.0,0.930847865303668,34.9,4.8,48438.3,45567.0,62601.0,8.0,89.93,93.05
281,2022,Ненецкий АО,0.0,607.7162,0.06165439022267795,inf,41400.0,0.7415458937198067,-77777777.0,7.4,71497.5,41089.0,104109.0,9.0,69.57,71.29
282,2022,Нижегородская область,331518.76,4049.0557999999996,0.41078724958557544,1.2213655118642455,3108900.0,0.7993824182186625,59.3,4.1,33308.3,35053.0,43220.0,8.0,95.21,95.52
283,2022,Новгородская область,70828.2,2703.5098,0.27427810576718875,3.8169963376169376,581600.0,0.7303988995873453,53.7,3.1,27659.9,29024.0,33729.0,11.9,95.43,96.29
284,2022,Новосибирская область,322561.52,12427.8544,1.26083817546451,3.8528632925588893,2797500.0,0.7968185880250223,65.8,4.7,31971.1,32658.0,39845.0,11.3,94.15,94.63
285,2022,Омская область,159801.16999999998,11132.572699999999,1.1294284757064752,6.966515138781524,1851500.0,0.7352957061841751,49.0,5.3,27352.9,28006.0,34747.0,12.0,88.71,89.94
286,2022,Оренбургская область,168069.18,8736.617199999999,0.8863525541609061,5.198226825406061,1855800.0,0.5974242914107124,65.8,3.5,23942.0,25403.0,30334.0,13.1,79.29,80.37
287,2022,Орловская область,60698.71000000001,8639.7425,0.8765243637053862,14.233815677466621,710000.0,0.6666197183098592,41.2,4.0,27467.4,27748.0,34138.0,11.5,95.34,95.93
288,2022,Пензенская область,96868.7,11430.468,1.1596507292381433,11.799960152247321,1261100.0,0.6874950440091984,67.8,3.7,24541.3,25816.0,30111.0,11.5,87.57,87.92
289,2022,Пермский край,256933.34,5235.5283,0.5311579728005831,2.037699077900906,2525100.0,0.7567225060393648,59.9,3.4,29347.6,30768.0,37253.0,11.5,89.41,89.77
290,2022,Приморский край,228664.76,14861.4247,1.5077302163719588,6.499219512442582,1842000.0,0.7846362649294245,37.6,3.4,36456.6,39421.0,45834.0,11.4,94.42,95.29
291,2022,Псковская область,61367.619999999995,7780.847900000001,0.7893872710484011,12.679077174575129,596900.0,0.7089964818227509,66.6,4.0,26488.6,29269.0,33090.0,14.3,95.78,96.97
292,2022,Республика Адыгея,44170.630000000005,6140.8679,0.6230070315922415,13.902604287056805,498300.0,0.49448123620309054,38.4,7.1,29281.9,30511.0,36397.0,11.6,64.43,65.18
293,2022,Республика Алтай,35729.96,11824.8107,1.1996578225281762,33.094945250428495,210800.0,0.31024667931688804,55.1,9.8,21882.7,23272.0,27940.0,20.0,53.7,53.98
294,2022,Республика Башкортостан,329550.18,26857.1164,2.7247243611104714,8.14962880615025,4091600.0,0.6206129631440024,58.1,3.4,28468.7,30479.0,35269.0,10.1,37.49,37.96
295,2022,Республика Бурятия,125867.37,27205.8836,2.760107701303922,21.614723180439857,977900.0,0.5916760404949382,61.6,7.4,26491.8,27957.0,32823.0,19.0,63.95,64.22
296,2022,Республика Дагестан,210484.1,83567.8659,8.478177501726995,39.702697685953474,3186900.0,0.45225767987699644,38.4,12.1,26774.7,29242.0,33343.0,14.2,3.26,3.28
297,2022,Республика Ингушетия,48579.07,12835.599900000001,1.3022050176986661,26.422078273626898,511300.0,0.5482104439663603,52.5,28.5,17329.0,11361.0,20781.0,30.5,0.67,0.68
298,2022,Республика Калмыкия,27575.620000000003,5329.9068,0.5407329172691213,19.328329879799615,266400.0,0.46771771771771775,69.3,8.1,20097.0,15205.0,23684.0,20.9,25.71,26.01
299,2022,Республика Карелия,83915.65,10187.8197,1.033580824901633,12.140547919249867,532400.0,0.7941397445529678,81.5,5.8,33367.9,36607.0,44880.0,12.9,86.4,89.57
300,2022,Республика Коми,144856.05,1513.2774,0.1535259309111054,1.0446766980046742,734400.0,0.775462962962963,58.4,6.7,34633.8,32321.0,46638.0,14.0,69.69,72.08
301,2022,Республика Марий Эл,59113.99,9641.435599999999,0.9781487358560116,16.309904981883307,676400.0,0.685097575399172,48.2,3.6,21497.5,19832.0,25696.0,16.2,52.51,52.82
302,2022,Республика Мордовия,84528.71,5343.019200000001,0.5420632043774062,6.320952017367827,781400.0,0.6343742001535705,46.3,3.6,21204.9,20288.0,25504.0,15.0,54.09,54.32
303,2022,Якутия,350978.06,60669.4795,6.15507660269672,17.28583248195058,997800.0,0.6698737221888154,42.0,6.5,43912.2,41009.0,57715.0,15.5,32.63,33.58
304,2022,Северная Осетия,61596.490000000005,12786.0929,1.2971824036943758,20.757827109953826,685400.0,0.6320396848555588,47.4,11.9,23920.4,23959.0,29235.0,13.0,18.91,19.08
305,2022,Республика Татарстан,517314.18,5922.9496,0.6008986528706234,1.1449424409746511,4000100.0,0.7677058073548162,52.1,2.3,36280.5,35993.0,44932.0,5.0,40.34,40.64
306,2022,Республика Тыва,60363.75,22385.1688,2.2710336377337246,37.083794164544116,336300.0,0.5480225988700566,62.6,9.5,18691.1,14320.0,23049.0,27.2,10.12,10.16
307,2022,Республика Хакасия,65147.58,4770.634400000001,0.483993276643491,7.322811376876932,533000.0,0.6848030018761726,48.3,3.3,24716.9,24919.0,28963.0,18.0,82.14,82.68
308,2022,Ростовская область,343090.19,22524.209199999998,2.2851396482009743,6.56509858238733,4192300.0,0.678744364668559,40.9,3.5,31398.9,34963.0,40016.0,10.5,91.69,92.47
309,2022,Рязанская область,108577.72,6499.0688,0.6593474452042439,5.98563756910718,1098600.0,0.7136355361369016,59.9,2.9,27604.4,27306.0,33379.0,11.8,94.57,95.08
310,2022,Самарская область,339418.13,3633.0137,0.36857869568745255,1.070365245368596,3164400.0,0.7959170774870433,43.8,2.7,29985.1,30264.0,37055.0,10.9,89.61,90.2
311,2022,Санкт-Петербург,1165310.99,5105.0239,0.5179179617503982,0.43808253280096504,5607900.0,1.0,32.9,1.8,50215.5,48134.0,63495.0,4.5,90.63,91.58
312,2022,Саратовская область,189226.88999999998,14108.256800000001,1.4313193726100273,7.455735704370559,2431000.0,0.7660222130810366,40.3,3.4,23922.4,23963.0,28797.0,13.2,89.7,90.38
313,2022,Сахалинская область,282990.57,1563.8977,0.15866149209803612,0.5526324428407632,466000.0,0.8248927038626609,37.7,4.2,54641.0,54031.0,73820.0,7.0,91.2,92.24
314,2022,Свердловская область,450919.47,9283.5725,0.9418425929332178,2.0588094144615225,4263700.0,0.8580575556441589,50.5,3.5,35393.6,37378.0,46187.0,8.3,92.32,92.77
315,2022,Смоленская область,79290.5,4753.0408,0.48220836013176777,5.994464406202509,886900.0,0.7264629608749577,47.0,3.5,27356.7,27256.0,35094.0,12.8,94.71,96.01
316,2022,Ставропольский край,210747.97,30124.5428,3.0562132736809775,14.294108171006345,2902500.0,0.605925925925926,39.2,4.3,23985.9,25153.0,27626.0,11.7,82.9,83.34
317,2022,Тамбовская область,80238.83,12017.356699999998,1.2191921153770682,14.976983961505915,979200.0,0.6021241830065359,65.2,3.3,27696.7,27256.0,34092.0,10.5,95.61,95.97
318,2022,Тверская область,123753.19999999998,7997.6989,0.8113873694071053,6.4626198756880635,1226000.0,0.763458401305057,44.5,3.8,29379.3,28470.0,35203.0,9.6,94.16,94.91
319,2022,Томская область,109970.29000000001,8854.2835,0.8982901065517404,8.05152327960579,1062700.0,0.7141244001129199,43.5,5.2,28578.5,27218.0,34766.0,12.7,93.38,94.04
320,2022,Тульская область,143892.59,2225.9227,0.2258256514328842,1.5469335147834924,1496700.0,0.7330126277811184,56.3,3.6,29584.2,28397.0,34442.0,9.4,94.1,94.62
321,2022,Тюменская область,267982.07,1909.1685,0.19369011341123496,0.7124239692603315,3827700.0,0.8082921859079866,40.3,2.7,43583.8,39193.0,59348.0,10.7,76.41,79.08
322,2022,Удмуртская Республика,121359.51999999999,7397.2635,0.7504716352945215,6.095330222136673,1448900.0,0.6571882117468424,50.3,2.9,26231.8,25642.0,31941.0,10.2,67.71,68.09
323,2022,Ульяновская область,100613.59,5756.6802,0.5840301894831235,5.721573199008206,1191700.0,0.7675589494000168,53.6,4.2,25288.4,24548.0,31008.0,12.8,77.49,77.96
324,2022,Хабаровский край,186719.03,11737.0031,1.190749512967041,6.2859169201982255,1292800.0,0.8344678217821783,38.8,2.6,40196.9,42352.0,49523.0,10.5,92.86,93.61
325,2022,Ханты-Мансийский АО,0.0,2288.7493,0.2321995735247489,inf,1713800.0,0.9207608822499709,39.5,2.0,49887.8,39700.0,63454.0,7.2,70.3,74.08
326,2022,Челябинская область,300892.36,5696.7485,0.5779499625309565,1.8932845287264854,3421600.0,0.8261631985036241,55.6,3.1,27417.9,27029.0,33071.0,11.3,86.34,87.08
327,2022,Чеченская Республика,149892.93,38591.1259,3.915170165565924,25.745794614862756,1514600.0,0.38148686121748315,66.6,11.0,24021.8,22124.0,30341.0,19.4,1.21,1.22
328,2022,Чувашская Республика,94209.04000000001,15897.974,1.612890840734521,16.875210701648165,1183900.0,0.6403412450375876,57.6,3.2,22320.9,21891.0,27213.0,14.8,30.7,30.96
329,2022,Чукотский АО,53306.88,14525.2918,1.4736286587974194,27.248437349925563,47900.0,0.6889352818371608,37.5,1.9,82049.7,39428.0,114456.0,6.6,54.21,57.81
330,2022,Ямало-Hенецкий АО,0.0,836.5691999999999,0.08487212271957456,inf,511200.0,0.8468309859154929,28.1,1.7,76957.8,47006.0,116639.0,4.5,62.89,67.99
331,2022,Ярославская область,120785.65,1164.1718,0.11810825915688507,0.9638328725308016,1205600.0,0.8107166556071665,40.5,5.0,30524.1,30810.0,38060.0,8.8,96.52,97.04
332,2023,Алтайский край,192389.35,38913.8823,3.3085294306545547,20.226630164299632,2130900.0,0.5831808156178141,,,,,,,95.45,96.08
333,2023,Амурская область,130121.95000000001,6732.5944,0.5724174870380395,5.174065098163683,756200.0,0.6836815657233536,,,,,,,95.17,95.95
334,2023,Архангельская область,151589.14,15153.0599,1.288340861421102,9.996138179819477,1005700.0,0.7769712637963607,,,,,,,96.23,97.06
335,2023,Астраханская область,88289.0,5217.0887,0.4435664211865418,5.9091038521220085,950600.0,0.6406480117820323,,,,,,,67.1,67.57
336,2023,Белгородская область,198004.99,2403.098,0.20431578623927482,1.2136552720211748,1514500.0,0.6535490260812149,,,,,,,95.29,96.57
337,2023,Брянская область,114343.70999999999,24210.594399999998,2.058429007121717,21.173525329902272,1152500.0,0.6962255965292842,,,,,,,95.87,96.56
338,2023,Владимирская область,125992.14,9758.3941,0.8296765104769762,7.745240377693402,1325500.0,0.7764617125612977,,,,,,,95.76,96.22
339,2023,Волгоградская область,198238.77000000002,19348.285,1.6450265707668048,9.76009132825027,2470100.0,0.7757985506659649,,,,,,,92.52,92.97
340,2023,Вологодская область,163954.81,3346.8878,0.2845585208391987,2.0413477347813096,1128700.0,0.725259147692035,,,,,,,96.71,97.17
341,2023,Воронежская область,226272.05000000002,12048.178800000002,1.024358192746764,5.324642968497435,2285300.0,0.6851616855555068,,,,,,,95.64,96.31
342,2023,Еврейская АО,24725.9,5089.8948,0.43275216322313803,20.585276167904908,147500.0,0.7084745762711865,,,,,,,95.67,96.72
343,2023,Забайкальский край,145511.71,21367.191199999997,1.8166776676410672,14.684172978243467,992400.0,0.6951833937928255,,,,,,,89.22,89.47
344,2023,Ивановская область,81340.34,16188.5643,1.3763813390213615,19.902257969415913,914700.0,0.8207062424838745,,,,,,,95.98,96.39
345,2023,Иркутская область,326416.59,4712.8367,0.40069399407673323,1.4438104080432919,2344400.0,0.7751236990274697,,,,,,,92.21,92.78
346,2023,Кабардино-Балкария,69990.97,19929.7586,1.6944645195152046,28.474756957933288,903300.0,0.5177681833277981,,,,,,,19.84,20.03
347,2023,Калининградская область,132850.75,5683.9262,0.48325779909059624,4.278429892191049,1032300.0,0.7661532500242177,,,,,,,91.3,93.99
348,2023,Калужская область,113085.33,1320.3916000000002,0.11226210828594342,1.167606443735894,1070900.0,0.7485292744420581,,,,,,,90.35,91.44
349,2023,Камчатский край,130852.87,49167.6329,4.180322056565124,37.57474551379729,288700.0,0.7797021129199861,,,,,,,88.3,90.01
350,2023,Карачаево-Черкесия,39901.27,14143.6434,1.202518424782897,35.446599569387146,468400.0,0.4137489325362938,,,,,,,27.55,27.75
351,2023,Кемеровская область,321860.42,11656.4043,0.9910488083621075,3.6215712077924964,2568200.0,0.8652752900864419,,,,,,,95.28,95.66
352,2023,Кировская область,111043.01000000001,18071.5722,1.5364781139274475,16.274389716200954,1138100.0,0.7832352165890519,,,,,,,92.78,93.14
353,2023,Костромская область,63093.4,6016.743,0.5115544920118336,9.536247848427887,571900.0,0.7408637873754153,,,,,,,96.11,96.71
354,2023,Краснодарский край,623581.6900000001,24553.0253,2.0875431084051947,3.9374192176810063,5819300.0,0.5713401955561666,,,,,,,92.34,92.98
355,2023,Красноярский край,511056.48,8477.061300000001,0.7207352527895364,1.658732768636453,2845500.0,0.7958882445967316,,,,,,,93.64,94.21
356,2023,Курганская область,83628.77,19499.7621,1.6579054307982084,23.317049981722796,761600.0,0.6420693277310924,,,,,,,93.4,93.88
357,2023,Курская область,123017.45,7715.5407000000005,0.6559893788691201,6.271907522062928,1067000.0,0.6848172446110591,,,,,,,95.93,96.62
358,2023,Ленинградская область,306088.02,2812.6883,0.23913990251771222,0.9189148598497908,2023800.0,0.6706690384425339,,,,,,,93.73,94.89
359,2023,Липецкая область,136106.45,2710.9874,0.23049310603053533,1.9918140543670044,1126300.0,0.6298499511675397,,,,,,,96.68,97.14
360,2023,Магаданская область,63336.36,6104.9978,0.5190580764896159,9.639009567332256,134300.0,0.9650037230081905,,,,,,,87.71,90.68
361,2023,Москва,4228414.08,6205.6862,0.5276187883753461,0.146761553683976,13104200.0,1.0,,,,,,,90.21,90.97
362,2023,Московская область,1247540.94,5537.200599999999,0.4707829202777349,0.4438492094696307,8591700.0,0.7829416762689572,,,,,,,92.14,93.07
363,2023,Мурманская область,151464.6,2739.6666,0.23293146405701343,1.8087834385064232,658700.0,0.9304691058144829,,,,,,,89.93,93.05
364,2023,Ненецкий АО,0.0,2087.3562,0.17747084104119973,inf,41400.0,0.7439613526570049,,,,,,,69.57,71.29
365,2023,Нижегородская область,396803.97,7320.183099999999,0.6223753527704455,1.8447857515135244,3081800.0,0.8000194691414109,,,,,,,95.21,95.52
366,2023,Новгородская область,77528.09999999999,20410.081100000003,1.7353024167777855,26.326043202400168,575900.0,0.7312033339121375,,,,,,,95.43,96.29
367,2023,Новосибирская область,325640.62,10673.196199999998,0.9074546578163022,3.2775997662699443,2794300.0,0.7972658626489639,,,,,,,94.15,94.63
368,2023,Омская область,171720.2,16530.2999,1.4054363246274209,9.626299002679941,1832100.0,0.7364226843512909,,,,,,,88.71,89.94
369,2023,Оренбургская область,176090.53,14788.78,1.2573691182047768,8.39839598415656,1841400.0,0.5985663082437276,,,,,,,79.29,80.37
370,2023,Орловская область,65516.91,9141.433,0.7772213495865141,13.952784098029044,700300.0,0.6661430815364844,,,,,,,95.34,95.93
371,2023,Пензенская область,102996.58,14450.6307,1.228619046382587,14.030204400961663,1246600.0,0.6878710091448741,,,,,,,87.57,87.92
372,2023,Пермский край,291196.17,11233.8635,0.9551236168925245,3.85783353537926,2508400.0,0.756777228512199,,,,,,,89.41,89.77
373,2023,Приморский край,257455.25,23771.743899999998,2.021117135134391,9.233349834582901,1820100.0,0.7842426240316467,,,,,,,94.42,95.29
374,2023,Псковская область,70216.52,10690.7451,0.9089466973840329,15.225398666866429,587800.0,0.7087444709084724,,,,,,,95.78,96.97
375,2023,Республика Адыгея,54820.729999999996,6920.892400000001,0.5884269273177465,12.624590004547551,498000.0,0.48975903614457833,,,,,,,64.43,65.18
376,2023,Республика Алтай,37732.91,13940.484199999999,1.1852454581041587,36.94516060383362,210800.0,0.3083491461100569,,,,,,,53.7,53.98
377,2023,Республика Башкортостан,338781.33999999997,36634.3596,3.114720242389751,10.813570664783368,4077600.0,0.62350402197371,,,,,,,37.49,37.96
378,2023,Республика Бурятия,132326.44,31912.203100000002,2.713233861874931,24.116271169994448,974600.0,0.5910116971065053,,,,,,,63.95,64.22
379,2023,Республика Дагестан,193829.64,91848.1562,7.809098192679086,47.38602217906404,3209800.0,0.45189731447442205,,,,,,,3.26,3.28
380,2023,Республика Ингушетия,40069.81,15468.8304,1.3151882467456575,38.604701145326125,519100.0,0.548449239067617,,,,,,,0.67,0.68
381,2023,Республика Калмыкия,30557.33,5583.79,0.474744036258613,18.273160645907215,264500.0,0.4699432892249527,,,,,,,25.71,26.01
382,2023,Республика Карелия,87564.55,10944.667,0.9305356016409007,12.498970188278246,527900.0,0.7973100966092063,,,,,,,86.4,89.57
383,2023,Республика Коми,131170.36,2168.8726,0.18440151442921604,1.6534776606544348,726500.0,0.7768754301445285,,,,,,,69.69,72.08
384,2023,Республика Марий Эл,63615.61,12339.731300000001,1.049146519426544,19.397332352861195,672300.0,0.688234419158114,,,,,,,52.51,52.82
385,2023,Республика Мордовия,70231.45,8026.6236,0.6824382158699805,11.428816577188709,771400.0,0.6357272491573762,,,,,,,54.09,54.32
386,2023,Якутия,389273.36,65637.7005,5.580637320906406,16.86159579479058,997600.0,0.6719125902165196,,,,,,,32.63,33.58
387,2023,Северная Осетия,58910.39,16197.366199999999,1.3771296926544214,27.494922712275372,680700.0,0.6318495666225944,,,,,,,18.91,19.08
388,2023,Республика Татарстан,565706.35,5668.915,0.4819815194172766,1.0020949915092874,4001600.0,0.7675179928028789,,,,,,,40.34,40.64
389,2023,Республика Тыва,60770.0,25094.8082,2.133606481261605,41.294731281882505,337300.0,0.5529202490364661,,,,,,,10.12,10.16
390,2023,Республика Хакасия,57833.43,5299.8077,0.4505993418256196,9.163917305267905,530200.0,0.6865333836288192,,,,,,,82.14,82.68
391,2023,Ростовская область,401777.85,28268.7852,2.403463809701966,7.03592425515742,4164500.0,0.6773202065073838,,,,,,,91.69,92.47
392,2023,Рязанская область,115699.48,8257.9728,0.7021079478966508,7.13743294265454,1088900.0,0.7137478188998071,,,,,,,94.57,95.08
393,2023,Самарская область,336659.66,5535.4714,0.47063590053173837,1.6442336453378468,3142700.0,0.7950806631240653,,,,,,,89.61,90.2
394,2023,Санкт-Петербург,1149928.66,3148.861,0.2677219201935123,0.2738309870457529,5600000.0,1.0,,,,,,,90.63,91.58
395,2023,Саратовская область,203372.13,18142.2584,1.542487983907476,8.920720061298468,2404900.0,0.7679737203210113,,,,,,,89.7,90.38
396,2023,Сахалинская область,265284.2,1606.8669,0.13661876213760993,0.6057152668722826,460600.0,0.8263135041250543,,,,,,,91.2,92.24
397,2023,Свердловская область,537255.22,6105.530299999999,0.5191033506133397,1.1364301495293057,4239100.0,0.8584605222806727,,,,,,,92.32,92.77
398,2023,Смоленская область,98137.6,6275.371700000001,0.5335435770115055,6.394462163329856,873000.0,0.7265750286368843,,,,,,,94.71,96.01
399,2023,Ставропольский край,217925.99,35096.7371,2.9839887657597095,16.104888223749725,2891200.0,0.6065993359158827,,,,,,,82.9,83.34
400,2023,Тамбовская область,83277.82,14423.7703,1.2263353260579473,17.320062292696903,966300.0,0.6036427610472938,,,,,,,95.61,95.97
401,2023,Тверская область,134191.77,10465.850400000001,0.8898257387499923,7.799174569349522,1211200.0,0.7633751651254954,,,,,,,94.16,94.91
402,2023,Томская область,120708.15000000001,11421.2061,0.9710518273171971,9.461835095641842,1052100.0,0.7128599942971201,,,,,,,93.38,94.04
403,2023,Тульская область,153385.56,2615.6726,0.22238926744291254,1.7052925972953386,1481500.0,0.7316233547080662,,,,,,,94.1,94.62
404,2023,Тюменская область,353591.3,2514.4011,0.21377897932893186,0.711103779985537,3851300.0,0.8097785163451301,,,,,,,76.41,79.08
405,2023,Удмуртская Республика,130947.57,11557.0755,0.9826036921545273,8.82572735026698,1442200.0,0.6576064346137844,,,,,,,67.71,68.09
406,2023,Ульяновская область,106722.22,7597.339599999999,0.6459397052058541,7.118798315852125,1181000.0,0.7697713801862829,,,,,,,77.49,77.96
407,2023,Хабаровский край,194812.9,13634.9605,1.159269274452792,6.999002889439046,1284100.0,0.8349816992446072,,,,,,,92.86,93.61
408,2023,Ханты-Мансийский АО,0.0,2127.5491,0.18088811489550635,inf,1730400.0,0.922214516874711,,,,,,,70.3,74.08
409,2023,Челябинская область,343907.74,9250.3405,0.7864808643836025,2.68977386202474,3407100.0,0.8259516891197792,,,,,,,86.34,87.08
410,2023,Чеченская Республика,155026.24,47408.0227,4.030716779756751,30.580644089671534,1533200.0,0.3813592486303157,,,,,,,1.21,1.22
411,2023,Чувашская Республика,106514.34,20249.0698,1.7216129416282464,19.010651335773193,1173200.0,0.6431128537333788,,,,,,,30.7,30.96
412,2023,Чукотский АО,59321.06,14866.5943,1.2639850322811725,25.0612418254158,47800.0,0.690376569037657,,,,,,,54.21,57.81
413,2023,Ямало-Hенецкий АО,0.0,881.5411,0.07495023629861752,inf,512400.0,0.8471896955503514,,,,,,,62.89,67.99
414,2023,Ярославская область,140844.99,3094.532,0.2631027692680846,2.1971189745549347,1194600.0,0.8098945253641386,,,,,,,96.52,97.04
415,2024,Алтайский край,147770.09999999998,36080.241299999994,3.6070951496974093,24.41646943461499,,,,,,,,,95.45,96.08
416,2024,Амурская область,90021.52,1619.9433999999999,0.16195263031470716,1.7995068290337688,,,,,,,,,95.17,95.95
417,2024,Архангельская область,112389.91,11852.4961,1.1849444364474762,10.545872044919333,,,,,,,,,96.23,97.06
418,2024,Астраханская область,61728.3,4795.6197999999995,0.4794385042090297,7.7689160401307005,,,,,,,,,67.1,67.57
419,2024,Белгородская область,138079.12,561.9811,0.05618364032481164,0.4069993348740925,,,,,,,,,95.29,96.57
420,2024,Брянская область,76090.69,16370.7804,1.636656531385266,21.51482710959777,,,,,,,,,95.87,96.56
421,2024,Владимирская область,95892.94,7736.958799999999,0.7734966717334201,8.068329952132034,,,,,,,,,95.76,96.22
422,2024,Волгоградская область,149219.28,17856.1417,1.7851544168685938,11.966377066019888,,,,,,,,,92.52,92.97
423,2024,Вологодская область,112050.97,352.8072,0.03527163605467139,0.31486313773098085,,,,,,,,,96.71,97.17
424,2024,Воронежская область,167755.33,6784.4382000000005,0.6782691368708175,4.044245986103691,,,,,,,,,95.64,96.31
425,2024,Еврейская АО,16733.329999999998,3946.2946,0.3945278523105963,23.583438562437962,,,,,,,,,95.67,96.72
426,2024,Забайкальский край,109420.81,19714.2971,1.9709221137915092,18.01695408761825,,,,,,,,,89.22,89.47
427,2024,Ивановская область,63325.92,14971.686,1.4967831147346735,23.642271600633674,,,,,,,,,95.98,96.39
428,2024,Иркутская область,234229.38,757.204,0.0757009037999831,0.32327456103072977,,,,,,,,,92.21,92.78
429,2024,Кабардино-Балкария,51158.47,21887.42,2.1881784510512703,42.78357034524292,,,,,,,,,19.84,20.03
430,2024,Калининградская область,112895.0,4262.3329,0.4261235450768921,3.7754842109925155,,,,,,,,,91.3,93.99
431,2024,Калужская область,86831.3,429.765,0.04296543457456608,0.4949424919355117,,,,,,,,,90.35,91.44
432,2024,Камчатский край,98385.78,51388.3332,5.137510192781176,52.23146393716653,,,,,,,,,88.3,90.01
433,2024,Карачаево-Черкесия,33605.17,15195.106699999998,1.5191194321836368,45.21657441399641,,,,,,,,,27.55,27.75
434,2024,Кемеровская область,208415.01,2987.9357999999997,0.29871664776774226,1.4336471255117371,,,,,,,,,95.28,95.66
435,2024,Кировская область,89247.65,17507.936100000003,1.7503428223336792,19.617251658727152,,,,,,,,,92.78,93.14
436,2024,Костромская область,53023.19,6685.764700000001,0.6684043274784903,12.60913328677509,,,,,,,,,96.11,96.71
437,2024,Краснодарский край,458476.95,18764.706899999997,1.8759875434780835,4.092835397722829,,,,,,,,,92.34,92.98
438,2024,Красноярский край,353914.33,2549.0742999999998,0.25484179740639146,0.7202517908783178,,,,,,,,,93.64,94.21
439,2024,Курганская область,67593.07,21521.2435,2.15157022922424,31.839423035527158,,,,,,,,,93.4,93.88
440,2024,Курская область,101939.51999999999,3109.6616,0.3108860936182343,3.0504966081849316,,,,,,,,,95.93,96.62
441,2024,Ленинградская область,237415.34,483.80109999999996,0.04836765327365677,0.2037783657955716,,,,,,,,,93.73,94.89
